<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2026.08.04	11:44:00	26161.80	26164.30	26157.30	26160.30	101	0	50
2026.08.04	11:45:00	26159.80	26162.80	26147.80	26148.30	100	0	50
2026.08.04	11:46:00	26148.80	26150.30	26143.80	26146.80	82	0	50
2026.08.04	11:47:00	26146.30	26149.30	26141.80	26142.30	95	0	50
2026.08.04	11:48:00	26142.80	26148.30	26138.80	26148.30	115	0	50
2026.08.04	11:49:00	26147.30	26147.30	26138.80	26143.80	71	0	50
2026.08.04	11:50:00	26144.80	26145.80	26133.80	26133.80	93	0	50
2026.08.04	11:51:00	26134.80	26141.30	26130.30	26137.30	90	0	50
2026.08.04	11:52:00	26136.80	26137.80	26132.30	26133.30	92	0	50
2026.08.04	11:53:00	26132.80	26141.80	26132.80	26134.30	73	0	50
2026.08.04	11:54:00	26134.80	26135.80	26124.60	26126.30	122	0	50
2026.08.04	11:55:00	26125.80	26129.30	26124.80	26129.30	67	0	50
2026.08.04	11:56:00	26128.80	26139.80	26128.80	26137.30	98	0	50
2026.08.04	11:57:00	26137.80	26145.30	26134.80	26139.80	68	0	50
2026.08.04	11:58:00	26140.30	26140.30	26132.80	26134.30	59	0	50
2026.08.04	11:59:00	26133.80	26143.30	26129.30	26142.30	108	0	50
2026.08.04	12:00:00	26141.80	26149.80	26139.80	26149.80	76	0	50
2026.08.04	12:01:00	26150.80	26153.80	26136.80	26136.80	85	0	50
2026.08.04	12:02:00	26134.80	26142.30	26132.80	26135.30	105	0	50
2026.08.04	12:03:00	26134.80	26134.80	26127.30	26127.30	79	0	50
2026.08.04	12:04:00	26127.80	26135.80	26125.30	26134.80	79	0	50
2026.08.04	12:05:00	26134.30	26140.30	26132.30	26134.80	103	0	50
2026.08.04	12:06:00	26134.30	26135.80	26120.30	26121.30	111	0	50
2026.08.04	12:07:00	26121.80	26124.80	26117.30	26123.30	84	0	50
2026.08.04	12:08:00	26123.80	26128.30	26119.80	26120.30	87	0	50
2026.08.04	12:09:00	26120.80	26133.30	26120.30	26132.80	77	0	50
2026.08.04	12:10:00	26134.30	26138.80	26129.30	26130.80	81	0	50
2026.08.04	12:11:00	26132.30	26132.30	26122.80	26122.80	78	0	50
2026.08.04	12:12:00	26121.80	26129.30	26120.30	26121.30	71	0	50
2026.08.04	12:13:00	26120.80	26122.30	26113.60	26114.80	89	0	50
2026.08.04	12:14:00	26115.30	26119.80	26114.80	26116.30	81	0	50
2026.08.04	12:15:00	26116.80	26119.30	26110.80	26114.80	88	0	50
2026.08.04	12:16:00	26114.30	26118.80	26108.80	26109.30	78	0	50
2026.08.04	12:17:00	26110.30	26116.80	26106.80	26115.80	61	0	50
2026.08.04	12:18:00	26116.30	26121.80	26110.80	26121.30	85	0	50
2026.08.04	12:19:00	26120.80	26123.80	26117.80	26121.80	96	0	50
2026.08.04	12:20:00	26123.80	26127.30	26116.80	26125.80	74	0	50
2026.08.04	12:21:00	26124.30	26125.80	26116.30	26118.30	80	0	50
2026.08.04	12:22:00	26118.80	26130.30	26118.80	26128.80	78	0	50
2026.08.04	12:23:00	26129.30	26141.30	26128.80	26138.80	68	0	50
2026.08.04	12:24:00	26140.30	26141.30	26134.10	26139.80	70	0	50
2026.08.04	12:25:00	26140.30	26140.80	26128.80	26132.80	81	0	50
2026.08.04	12:26:00	26133.30	26133.30	26124.80	26125.30	82	0	50
2026.08.04	12:27:00	26125.80	26130.30	26120.80	26122.30	90	0	50
2026.08.04	12:28:00	26121.80	26131.80	26118.30	26131.80	70	0	50
2026.08.04	12:29:00	26131.80	26139.80	26130.80	26139.30	61	0	50
2026.08.04	12:30:00	26138.80	26143.30	26138.30	26141.80	75	0	50
2026.08.04	12:31:00	26141.30	26141.30	26131.80	26139.80	52	0	50
2026.08.04	12:32:00	26139.30	26151.80	26139.30	26148.80	56	0	50
2026.08.04	12:33:00	26147.80	26154.80	26143.30	26154.80	50	0	50
2026.08.04	12:34:00	26154.80	26157.80	26150.80	26154.80	49	0	50
2026.08.04	12:35:00	26156.80	26159.30	26150.80	26153.80	76	0	50
2026.08.04	12:36:00	26152.80	26155.80	26151.80	26153.80	84	0	50
2026.08.04	12:37:00	26154.30	26154.30	26148.80	26148.80	64	0	50
2026.08.04	12:38:00	26147.30	26152.30	26144.80	26152.30	74	0	50
2026.08.04	12:39:00	26153.30	26156.30	26152.30	26153.80	65	0	50
2026.08.04	12:40:00	26154.30	26161.30	26154.30	26160.80	69	0	50
2026.08.04	12:41:00	26161.30	26161.30	26156.80	26156.80	60	0	50
2026.08.04	12:42:00	26157.80	26162.80	26157.30	26158.80	56	0	50
2026.08.04	12:43:00	26159.30	26161.30	26156.80	26157.80	57	0	50
2026.08.04	12:44:00	26156.80	26159.30	26152.80	26156.80	68	0	50
2026.08.04	12:45:00	26157.30	26158.80	26147.30	26152.30	95	0	50
2026.08.04	12:46:00	26152.80	26157.80	26142.30	26143.30	85	0	50
2026.08.04	12:47:00	26142.80	26150.30	26142.80	26143.80	53	0	50
2026.08.04	12:48:00	26145.30	26151.80	26144.80	26149.30	61	0	50
2026.08.04	12:49:00	26148.80	26154.30	26143.30	26143.30	49	0	50
2026.08.04	12:50:00	26143.80	26143.80	26139.30	26140.80	67	0	50
2026.08.04	12:51:00	26141.30	26143.30	26138.80	26140.80	58	0	50
2026.08.04	12:52:00	26141.30	26145.80	26136.80	26138.30	66	0	50
2026.08.04	12:53:00	26137.30	26140.80	26133.80	26133.80	60	0	50
2026.08.04	12:54:00	26134.80	26134.80	26126.80	26128.30	49	0	50
2026.08.04	12:55:00	26128.80	26128.80	26118.10	26121.80	69	0	50
2026.08.04	12:56:00	26119.80	26119.80	26112.10	26117.80	72	0	50
2026.08.04	12:57:00	26117.30	26121.80	26115.80	26119.80	30	0	50
2026.08.04	12:58:00	26120.80	26122.30	26116.30	26121.30	78	0	50
2026.08.04	12:59:00	26121.80	26131.80	26121.80	26128.80	75	0	50
2026.08.04	13:00:00	26128.30	26128.80	26119.80	26125.30	93	0	50
2026.08.04	13:01:00	26124.30	26125.80	26116.30	26116.30	64	0	50
2026.08.04	13:02:00	26115.80	26119.80	26114.30	26114.80	51	0	50
2026.08.04	13:03:00	26114.30	26118.80	26109.30	26109.80	92	0	50
2026.08.04	13:04:00	26110.30	26110.30	26106.80	26108.80	51	0	50
2026.08.04	13:05:00	26109.30	26109.80	26103.10	26105.80	73	0	50
2026.08.04	13:06:00	26106.30	26107.80	26101.80	26103.80	59	0	50
2026.08.04	13:07:00	26103.30	26105.30	26099.10	26102.80	76	0	50
2026.08.04	13:08:00	26102.30	26102.80	26098.30	26100.30	72	0	50
2026.08.04	13:09:00	26099.80	26107.30	26099.80	26107.30	73	0	50
2026.08.04	13:10:00	26107.80	26108.80	26105.30	26106.30	48	0	50
2026.08.04	13:11:00	26105.80	26106.30	26099.80	26102.30	65	0	50
2026.08.04	13:12:00	26101.80	26113.30	26101.80	26112.80	68	0	50
2026.08.04	13:13:00	26113.30	26114.30	26104.80	26107.30	88	0	50
2026.08.04	13:14:00	26106.80	26110.30	26102.30	26103.30	101	0	50
2026.08.04	13:15:00	26104.30	26104.80	26085.80	26086.30	91	0	50
2026.08.04	13:16:00	26087.30	26092.80	26082.80	26083.30	79	0	50
2026.08.04	13:17:00	26083.80	26084.80	26077.80	26080.80	79	0	50
2026.08.04	13:18:00	26081.30	26085.80	26078.80	26083.80	48	0	50
2026.08.04	13:19:00	26084.80	26092.80	26084.80	26089.80	72	0	50
2026.08.04	13:20:00	26088.30	26092.80	26084.80	26085.80	84	0	50
2026.08.04	13:21:00	26086.30	26094.80	26082.80	26093.80	77	0	50
2026.08.04	13:22:00	26093.30	26095.80	26090.30	26095.30	70	0	50
2026.08.04	13:23:00	26094.80	26099.80	26092.80	26092.80	60	0	50
2026.08.04	13:24:00	26093.30	26095.80	26091.30	26092.30	57	0	50
2026.08.04	13:25:00	26091.80	26093.80	26088.80	26089.80	44	0	50
2026.08.04	13:26:00	26090.30	26096.80	26090.30	26094.80	76	0	50
2026.08.04	13:27:00	26093.80	26099.80	26093.80	26099.80	54	0	50
2026.08.04	13:28:00	26100.30	26106.30	26099.30	26102.80	57	0	50
2026.08.04	13:29:00	26103.30	26103.30	26096.80	26100.80	73	0	50
2026.08.04	13:30:00	26101.80	26114.80	26101.80	26105.30	132	0	50
2026.08.04	13:31:00	26107.30	26109.30	26103.30	26106.30	73	0	50
2026.08.04	13:32:00	26106.80	26118.80	26105.30	26117.30	79	0	50
2026.08.04	13:33:00	26117.80	26124.80	26114.80	26123.80	80	0	50
2026.08.04	13:34:00	26123.30	26123.80	26119.30	26121.30	66	0	50
2026.08.04	13:35:00	26120.80	26124.80	26119.80	26122.30	62	0	50
2026.08.04	13:36:00	26122.30	26128.30	26120.30	26125.80	55	0	50
2026.08.04	13:37:00	26124.80	26126.30	26115.80	26115.80	52	0	50
2026.08.04	13:38:00	26116.80	26117.80	26111.30	26111.80	65	0	50
2026.08.04	13:39:00	26112.80	26117.80	26111.30	26113.80	76	0	50
2026.08.04	13:40:00	26115.30	26121.30	26115.30	26120.30	81	0	50
2026.08.04	13:41:00	26119.80	26119.80	26113.80	26114.30	46	0	50
2026.08.04	13:42:00	26113.80	26118.80	26113.30	26114.80	79	0	50
2026.08.04	13:43:00	26114.30	26114.30	26106.30	26106.30	70	0	50
2026.08.04	13:44:00	26106.80	26135.80	26103.30	26133.80	162	0	50
2026.08.04	13:45:00	26132.30	26145.30	26131.30	26145.30	179	0	50
2026.08.04	13:46:00	26143.60	26165.30	26143.30	26163.80	167	0	50
2026.08.04	13:47:00	26163.30	26175.30	26158.30	26170.80	142	0	50
2026.08.04	13:48:00	26171.30	26173.30	26164.30	26168.30	141	0	50
2026.08.04	13:49:00	26168.80	26173.30	26157.80	26163.30	107	0	50
2026.08.04	13:50:00	26162.30	26162.30	26145.80	26147.30	111	0	50
2026.08.04	13:51:00	26148.30	26156.80	26146.30	26151.80	92	0	50
2026.08.04	13:52:00	26151.30	26165.30	26150.30	26161.80	113	0	50
2026.08.04	13:53:00	26164.30	26164.30	26155.30	26156.30	88	0	50
2026.08.04	13:54:00	26156.80	26161.30	26153.30	26160.30	84	0	50
2026.08.04	13:55:00	26159.80	26172.30	26159.80	26168.30	118	0	50
2026.08.04	13:56:00	26167.30	26168.30	26160.30	26160.80	85	0	50
2026.08.04	13:57:00	26161.30	26162.30	26145.80	26146.30	79	0	50
2026.08.04	13:58:00	26147.30	26150.80	26144.30	26149.80	82	0	50
2026.08.04	13:59:00	26150.30	26151.30	26138.80	26141.80	105	0	50
2026.08.04	14:00:00	26142.30	26143.30	26133.30	26133.30	134	0	50
2026.08.04	14:01:00	26134.30	26134.30	26127.80	26131.30	69	0	50
2026.08.04	14:02:00	26130.80	26151.30	26130.80	26148.30	113	0	50
2026.08.04	14:03:00	26148.30	26157.30	26148.30	26154.30	109	0	50
2026.08.04	14:04:00	26154.80	26155.80	26148.30	26151.30	77	0	50
2026.08.04	14:05:00	26152.30	26152.80	26147.30	26148.80	61	0	50
2026.08.04	14:06:00	26149.80	26160.80	26149.30	26160.80	79	0	50
2026.08.04	14:07:00	26160.30	26168.30	26156.80	26166.80	71	0	50
2026.08.04	14:08:00	26167.30	26171.80	26165.80	26168.80	73	0	50
2026.08.04	14:09:00	26168.30	26170.30	26161.80	26164.30	75	0	50
2026.08.04	14:10:00	26164.80	26166.30	26158.30	26166.30	78	0	50
2026.08.04	14:11:00	26165.80	26168.80	26162.30	26165.80	71	0	50
2026.08.04	14:12:00	26169.30	26173.30	26167.30	26168.30	86	0	50
2026.08.04	14:13:00	26167.80	26169.30	26162.30	26165.30	71	0	50
2026.08.04	14:14:00	26166.30	26166.80	26153.80	26153.80	85	0	50
2026.08.04	14:15:00	26154.30	26161.30	26153.30	26157.30	55	0	50
2026.08.04	14:16:00	26157.80	26158.80	26146.30	26146.80	77	0	50
2026.08.04	14:17:00	26147.80	26154.80	26147.80	26151.30	81	0	50
2026.08.04	14:18:00	26152.30	26160.80	26149.80	26159.80	69	0	50
2026.08.04	14:19:00	26159.80	26162.80	26156.80	26158.80	56	0	50
2026.08.04	14:20:00	26158.30	26162.80	26155.30	26158.80	60	0	50
2026.08.04	14:21:00	26157.30	26164.80	26157.30	26163.80	74	0	50
2026.08.04	14:22:00	26164.30	26164.30	26152.80	26154.80	66	0	50
2026.08.04	14:23:00	26153.80	26154.80	26147.30	26152.30	82	0	50
2026.08.04	14:24:00	26151.30	26154.80	26149.30	26154.80	70	0	50
2026.08.04	14:25:00	26155.30	26162.30	26153.80	26158.30	103	0	50
2026.08.04	14:26:00	26157.30	26160.80	26154.80	26160.80	72	0	50
2026.08.04	14:27:00	26160.30	26164.80	26157.30	26161.30	78	0	50
2026.08.04	14:28:00	26162.30	26168.30	26160.80	26163.80	79	0	50
2026.08.04	14:29:00	26162.30	26167.80	26159.80	26167.80	42	0	50
2026.08.04	14:30:00	26169.80	26175.30	26164.80	26169.30	69	0	50
2026.08.04	14:31:00	26168.80	26173.30	26165.30	26172.30	70	0	50
2026.08.04	14:32:00	26172.80	26173.80	26167.30	26167.30	55	0	50
2026.08.04	14:33:00	26167.80	26167.80	26161.30	26161.80	70	0	50
2026.08.04	14:34:00	26160.80	26164.80	26158.30	26161.80	63	0	50
2026.08.04	14:35:00	26160.30	26163.80	26157.80	26163.80	89	0	50
2026.08.04	14:36:00	26162.80	26171.30	26162.30	26170.30	87	0	50
2026.08.04	14:37:00	26170.80	26176.80	26170.30	26171.80	79	0	50
2026.08.04	14:38:00	26173.30	26178.80	26169.80	26178.80	75	0	50
2026.08.04	14:39:00	26178.30	26187.80	26176.30	26183.30	67	0	50
2026.08.04	14:40:00	26182.30	26183.30	26167.30	26170.80	89	0	50
2026.08.04	14:41:00	26170.30	26173.30	26168.80	26170.30	72	0	50
2026.08.04	14:42:00	26169.80	26170.80	26167.80	26169.80	53	0	50
2026.08.04	14:43:00	26170.30	26214.80	26170.30	26208.30	150	0	50
2026.08.04	14:44:00	26207.30	26216.30	26192.30	26214.30	203	0	50
2026.08.04	14:45:00	26214.80	26214.80	26198.30	26205.80	178	0	50
2026.08.04	14:46:00	26207.30	26212.30	26197.80	26199.30	158	0	50
2026.08.04	14:47:00	26199.80	26214.80	26199.30	26209.30	151	0	50
2026.08.04	14:48:00	26209.80	26217.30	26204.30	26206.80	161	0	50
2026.08.04	14:49:00	26208.30	26212.30	26199.30	26202.30	148	0	50
2026.08.04	14:50:00	26203.30	26213.30	26198.80	26202.30	132	0	50
2026.08.04	14:51:00	26203.30	26219.30	26199.30	26219.30	118	0	50
2026.08.04	14:52:00	26218.80	26218.80	26206.80	26207.30	124	0	50
2026.08.04	14:53:00	26208.30	26221.80	26208.30	26221.30	102	0	50
2026.08.04	14:54:00	26220.80	26223.80	26214.30	26215.80	98	0	50
2026.08.04	14:55:00	26215.30	26222.30	26214.80	26220.30	116	0	50
2026.08.04	14:56:00	26219.80	26224.30	26214.80	26219.30	102	0	50
2026.08.04	14:57:00	26219.80	26223.30	26211.30	26220.30	114	0	50
2026.08.04	14:58:00	26221.30	26224.30	26215.80	26216.30	89	0	50
2026.08.04	14:59:00	26216.80	26224.80	26212.80	26219.60	109	0	50
2026.08.04	15:00:00	26221.30	26227.30	26218.30	26227.30	119	0	50
2026.08.04	15:01:00	26228.30	26228.30	26216.30	26218.80	92	0	50
2026.08.04	15:02:00	26217.80	26226.80	26213.80	26226.80	90	0	50
2026.08.04	15:03:00	26227.30	26230.30	26221.30	26228.30	112	0	50
2026.08.04	15:04:00	26228.80	26232.80	26227.80	26231.30	73	0	50
2026.08.04	15:05:00	26231.80	26233.80	26229.80	26232.30	80	0	50
2026.08.04	15:06:00	26231.80	26232.30	26216.30	26217.30	104	0	50
2026.08.04	15:07:00	26217.80	26217.80	26200.80	26204.30	112	0	50
2026.08.04	15:08:00	26204.80	26211.80	26203.30	26207.30	104	0	50
2026.08.04	15:09:00	26207.80	26220.30	26207.30	26218.30	111	0	50
2026.08.04	15:10:00	26217.80	26220.30	26216.30	26219.30	98	0	50
2026.08.04	15:11:00	26218.80	26223.80	26218.30	26222.30	97	0	50
2026.08.04	15:12:00	26221.80	26226.80	26221.80	26223.30	66	0	50
2026.08.04	15:13:00	26223.80	26234.80	26223.30	26224.30	108	0	50
2026.08.04	15:14:00	26225.30	26225.30	26213.80	26218.30	97	0	50
2026.08.04	15:15:00	26219.30	26219.30	26209.30	26210.30	86	0	50
2026.08.04	15:16:00	26209.80	26212.80	26203.30	26207.30	100	0	50
2026.08.04	15:17:00	26206.80	26209.30	26196.80	26197.80	84	0	50
2026.08.04	15:18:00	26198.30	26203.80	26197.30	26200.30	80	0	50
2026.08.04	15:19:00	26199.80	26209.30	26199.30	26208.80	104	0	50
2026.08.04	15:20:00	26208.30	26214.80	26207.30	26214.80	91	0	50
2026.08.04	15:21:00	26215.30	26216.80	26210.30	26214.80	81	0	50
2026.08.04	15:22:00	26214.30	26219.30	26208.30	26208.30	94	0	50
2026.08.04	15:23:00	26208.80	26210.80	26203.30	26203.30	81	0	50
2026.08.04	15:24:00	26203.80	26218.30	26203.30	26218.30	74	0	50
2026.08.04	15:25:00	26217.80	26219.80	26212.80	26212.80	81	0	50
2026.08.04	15:26:00	26213.80	26216.80	26212.30	26215.30	51	0	50
2026.08.04	15:27:00	26215.80	26224.30	26214.80	26221.80	73	0	50
2026.08.04	15:28:00	26221.30	26225.80	26212.80	26213.80	80	0	50
2026.08.04	15:29:00	26213.30	26213.80	26199.30	26202.30	82	0	50
2026.08.04	15:30:00	26204.30	26209.30	26197.80	26208.30	107	0	50
2026.08.04	15:31:00	26207.80	26211.80	26205.80	26207.30	56	0	50
2026.08.04	15:32:00	26205.80	26212.30	26203.30	26210.80	89	0	50
2026.08.04	15:33:00	26211.30	26216.30	26208.80	26212.30	96	0	50
2026.08.04	15:34:00	26211.30	26212.80	26205.80	26212.80	77	0	50
2026.08.04	15:35:00	26212.30	26212.80	26206.30	26209.80	79	0	50
2026.08.04	15:36:00	26210.30	26210.30	26196.30	26199.80	65	0	50
2026.08.04	15:37:00	26198.80	26199.80	26193.10	26196.30	64	0	50
2026.08.04	15:38:00	26195.80	26197.80	26190.80	26191.80	87	0	50
2026.08.04	15:39:00	26192.80	26193.80	26187.80	26187.80	71	0	50
2026.08.04	15:40:00	26187.30	26188.80	26183.30	26185.30	71	0	50
2026.08.04	15:41:00	26184.80	26185.80	26173.80	26174.30	82	0	50
2026.08.04	15:42:00	26174.80	26175.30	26170.80	26170.80	61	0	50
2026.08.04	15:43:00	26172.80	26173.30	26164.80	26164.80	44	0	50
2026.08.04	15:44:00	26165.30	26167.80	26162.80	26163.80	61	0	50
2026.08.04	15:45:00	26164.80	26171.80	26163.80	26169.30	71	0	50
2026.08.04	15:46:00	26169.80	26172.30	26163.30	26171.30	98	0	50
2026.08.04	15:47:00	26170.80	26176.30	26167.80	26167.80	73	0	50
2026.08.04	15:48:00	26165.80	26166.80	26162.80	26163.80	69	0	50
2026.08.04	15:49:00	26163.30	26164.80	26158.80	26162.30	67	0	50
2026.08.04	15:50:00	26162.80	26165.80	26158.30	26164.80	75	0	50
2026.08.04	15:51:00	26165.30	26165.30	26159.80	26164.30	67	0	50
2026.08.04	15:52:00	26164.80	26166.30	26158.80	26158.80	72	0	50
2026.08.04	15:53:00	26157.80	26164.30	26155.80	26156.30	85	0	50
2026.08.04	15:54:00	26156.80	26158.30	26154.30	26157.30	64	0	50
2026.08.04	15:55:00	26156.30	26157.30	26150.80	26154.30	79	0	50
2026.08.04	15:56:00	26154.80	26154.80	26147.80	26147.80	54	0	50
2026.08.04	15:57:00	26146.30	26151.30	26144.80	26144.80	77	0	50
2026.08.04	15:58:00	26144.80	26147.80	26141.10	26144.80	61	0	50
2026.08.04	15:59:00	26144.30	26144.80	26138.30	26139.80	82	0	50
2026.08.04	16:00:00	26138.80	26147.80	26134.30	26147.30	145	0	50
2026.08.04	16:01:00	26148.30	26155.30	26145.80	26153.80	84	0	50
2026.08.04	16:02:00	26154.30	26158.30	26150.80	26153.30	78	0	50
2026.08.04	16:03:00	26153.80	26158.80	26152.30	26152.30	75	0	50
2026.08.04	16:04:00	26152.80	26155.30	26147.80	26153.80	107	0	50
2026.08.04	16:05:00	26154.30	26165.80	26153.30	26162.80	86	0	50
2026.08.04	16:06:00	26163.30	26175.80	26163.30	26175.30	83	0	50
2026.08.04	16:07:00	26175.80	26183.30	26175.30	26181.30	71	0	50
2026.08.04	16:08:00	26182.30	26184.30	26177.80	26179.80	92	0	50
2026.08.04	16:09:00	26180.30	26181.80	26174.80	26174.80	86	0	50
2026.08.04	16:10:00	26175.30	26183.30	26173.80	26176.30	88	0	50
2026.08.04	16:11:00	26175.30	26175.30	26164.80	26164.80	51	0	50
2026.08.04	16:12:00	26164.30	26165.80	26162.30	26163.80	58	0	50
2026.08.04	16:13:00	26160.80	26168.30	26160.30	26167.80	71	0	50
2026.08.04	16:14:00	26168.30	26168.30	26163.30	26167.80	90	0	50
2026.08.04	16:15:00	26168.30	26176.80	26166.60	26170.30	90	0	50
2026.08.04	16:16:00	26171.30	26174.30	26170.30	26174.30	55	0	50
2026.08.04	16:17:00	26173.80	26179.80	26171.10	26179.80	65	0	50
2026.08.04	16:18:00	26180.30	26187.30	26179.30	26186.80	54	0	50
2026.08.04	16:19:00	26186.30	26187.30	26184.30	26187.30	67	0	50
2026.08.04	16:20:00	26186.80	26237.30	26184.80	26224.80	122	0	50
2026.08.04	16:21:00	26222.30	26224.30	26207.80	26214.30	199	0	50
2026.08.04	16:22:00	26214.80	26227.30	26208.80	26225.30	152	0	50
2026.08.04	16:23:00	26227.30	26232.30	26215.80	26230.30	183	0	50
2026.08.04	16:24:00	26231.30	26234.30	26224.80	26231.30	124	0	50
2026.08.04	16:25:00	26231.80	26239.80	26231.30	26237.30	123	0	50
2026.08.04	16:26:00	26235.80	26240.30	26227.30	26228.30	95	0	50
2026.08.04	16:27:00	26227.80	26233.80	26226.30	26228.80	85	0	50
2026.08.04	16:28:00	26228.80	26233.30	26224.80	26232.80	107	0	50
2026.08.04	16:29:00	26232.80	26235.30	26227.80	26231.30	110	0	50
2026.08.04	16:30:00	26229.80	26237.80	26223.30	26237.30	173	0	50
2026.08.04	16:31:00	26236.80	26237.80	26217.30	26225.80	184	0	50
2026.08.04	16:32:00	26226.30	26233.30	26217.30	26227.30	144	0	50
2026.08.04	16:33:00	26226.80	26230.30	26214.30	26216.80	158	0	50
2026.08.04	16:34:00	26216.80	26226.30	26216.80	26225.80	149	0	50
2026.08.04	16:35:00	26226.30	26229.80	26218.30	26226.30	140	0	50
2026.08.04	16:36:00	26227.30	26230.30	26223.30	26228.30	129	0	50
2026.08.04	16:37:00	26227.80	26229.30	26212.80	26214.30	109	0	50
2026.08.04	16:38:00	26214.80	26216.30	26209.30	26213.30	137	0	50
2026.08.04	16:39:00	26214.30	26224.30	26211.30	26222.30	137	0	50
2026.08.04	16:40:00	26222.80	26229.30	26220.30	26227.80	126	0	50
2026.08.04	16:41:00	26226.80	26240.30	26225.30	26237.80	120	0	50
2026.08.04	16:42:00	26237.30	26238.30	26225.80	26233.30	124	0	50
2026.08.04	16:43:00	26232.80	26236.30	26230.80	26234.80	114	0	50
2026.08.04	16:44:00	26234.30	26235.80	26207.30	26207.80	143	0	50
2026.08.04	16:45:00	26208.30	26219.30	26207.30	26217.30	102	0	50
2026.08.04	16:46:00	26216.30	26216.80	26207.30	26207.30	109	0	50
2026.08.04	16:47:00	26207.80	26224.80	26206.80	26208.80	143	0	50
2026.08.04	16:48:00	26209.30	26209.80	26203.30	26204.80	98	0	50
2026.08.04	16:49:00	26204.30	26208.80	26200.30	26208.30	126	0	50
2026.08.04	16:50:00	26208.80	26217.30	26196.30	26199.80	115	0	50
2026.08.04	16:51:00	26200.30	26202.30	26196.30	26200.30	86	0	50
2026.08.04	16:52:00	26200.80	26218.30	26198.80	26214.80	125	0	50
2026.08.04	16:53:00	26215.30	26222.30	26214.80	26215.80	130	0	50
2026.08.04	16:54:00	26216.80	26219.80	26212.80	26218.30	113	0	50
2026.08.04	16:55:00	26218.80	26220.80	26213.80	26214.30	134	0	50
2026.08.04	16:56:00	26215.30	26215.30	26198.30	26198.30	150	0	50
2026.08.04	16:57:00	26199.30	26199.30	26190.30	26198.30	122	0	50
2026.08.04	16:58:00	26198.80	26208.80	26198.30	26208.30	63	0	50
2026.08.04	16:59:00	26208.80	26210.30	26195.30	26195.30	117	0	50
2026.08.04	17:00:00	26195.30	26205.30	26190.80	26196.30	91	0	50
2026.08.04	17:01:00	26195.80	26198.80	26192.30	26195.30	113	0	50
2026.08.04	17:02:00	26195.80	26197.30	26184.80	26192.30	117	0	50
2026.08.04	17:03:00	26191.30	26199.30	26184.30	26195.80	100	0	50
2026.08.04	17:04:00	26196.30	26202.30	26193.30	26199.80	98	0	50
2026.08.04	17:05:00	26200.30	26201.30	26188.30	26195.80	125	0	50
2026.08.04	17:06:00	26194.30	26195.80	26186.30	26188.80	127	0	50
2026.08.04	17:07:00	26188.30	26196.30	26183.80	26196.30	116	0	50
2026.08.04	17:08:00	26195.30	26195.30	26183.80	26189.80	100	0	50
2026.08.04	17:09:00	26190.30	26190.80	26174.30	26174.80	107	0	50
2026.08.04	17:10:00	26175.30	26183.30	26173.80	26179.80	93	0	50
2026.08.04	17:11:00	26178.80	26188.80	26176.80	26188.30	111	0	50
2026.08.04	17:12:00	26188.80	26190.80	26179.80	26182.80	109	0	50
2026.08.04	17:13:00	26181.80	26190.30	26179.80	26188.30	111	0	50
2026.08.04	17:14:00	26187.30	26192.80	26185.30	26192.80	109	0	50
2026.08.04	17:15:00	26193.30	26214.30	26192.80	26212.80	109	0	50
2026.08.04	17:16:00	26213.30	26222.30	26212.80	26220.80	113	0	50
2026.08.04	17:17:00	26222.80	26222.80	26215.30	26217.30	117	0	50
2026.08.04	17:18:00	26217.80	26221.30	26211.30	26212.30	80	0	50
2026.08.04	17:19:00	26211.80	26211.80	26202.30	26206.30	93	0	50
2026.08.04	17:20:00	26206.80	26210.80	26205.30	26208.30	115	0	50
2026.08.04	17:21:00	26207.30	26207.30	26189.30	26189.30	108	0	50
2026.08.04	17:22:00	26189.80	26195.80	26182.80	26185.30	102	0	50
2026.08.04	17:23:00	26184.80	26184.80	26179.80	26184.30	97	0	50
2026.08.04	17:24:00	26183.80	26184.30	26174.30	26176.80	136	0	50
2026.08.04	17:25:00	26175.80	26181.30	26172.80	26177.30	111	0	50
2026.08.04	17:26:00	26178.80	26186.80	26177.30	26186.30	115	0	50
2026.08.04	17:27:00	26187.80	26194.30	26186.30	26192.30	91	0	50
2026.08.04	17:28:00	26192.80	26194.80	26174.80	26176.30	119	0	50
2026.08.04	17:29:00	26176.80	26181.80	26173.30	26177.30	94	0	50
2026.08.04	17:30:00	26178.30	26184.30	26171.80	26175.30	146	0	50
2026.08.04	17:31:00	26176.80	26186.30	26176.80	26180.30	111	0	50
2026.08.04	17:32:00	26179.80	26185.30	26174.80	26184.30	123	0	50
2026.08.04	17:33:00	26183.80	26194.30	26176.30	26194.30	94	0	50
2026.08.04	17:34:00	26195.80	26199.30	26191.30	26192.30	125	0	50
2026.08.04	17:35:00	26191.30	26197.30	26190.30	26196.30	127	0	50
2026.08.04	17:36:00	26196.80	26199.80	26191.80	26195.30	108	0	50
2026.08.04	17:37:00	26195.80	26210.80	26194.80	26210.80	89	0	50
2026.08.04	17:38:00	26210.80	26254.30	26210.80	26220.80	150	0	50
2026.08.04	17:39:00	26220.30	26221.30	26215.30	26219.30	114	0	50
2026.08.04	17:40:00	26219.80	26219.80	26213.30	26214.30	100	0	50
