<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2026.06.12	12:15:00	3138.78	3139.55	3137.94	3139.00	110	0	44
2026.06.12	12:16:00	3138.97	3141.29	3137.67	3139.82	172	0	44
2026.06.12	12:17:00	3139.73	3139.84	3138.46	3138.94	137	0	44
2026.06.12	12:18:00	3138.97	3140.50	3138.72	3140.38	117	0	44
2026.06.12	12:19:00	3140.34	3141.29	3140.23	3140.73	115	0	44
2026.06.12	12:20:00	3140.87	3141.80	3140.02	3141.67	133	0	44
2026.06.12	12:21:00	3141.58	3141.87	3140.70	3141.55	118	0	44
2026.06.12	12:22:00	3141.48	3141.65	3140.43	3140.75	127	0	44
2026.06.12	12:23:00	3140.87	3141.20	3139.84	3140.57	100	0	44
2026.06.12	12:24:00	3140.46	3140.52	3139.68	3140.29	101	0	44
2026.06.12	12:25:00	3140.33	3141.20	3140.23	3140.94	88	0	44
2026.06.12	12:26:00	3140.97	3141.97	3140.97	3141.97	67	0	44
2026.06.12	12:27:00	3141.98	3142.62	3141.68	3142.62	106	0	44
2026.06.12	12:28:00	3142.46	3142.62	3141.62	3141.92	99	0	44
2026.06.12	12:29:00	3141.89	3142.40	3141.31	3141.71	84	0	44
2026.06.12	12:30:00	3141.87	3142.47	3141.41	3142.20	99	0	44
2026.06.12	12:31:00	3142.23	3142.33	3139.98	3140.06	99	0	44
2026.06.12	12:32:00	3140.13	3141.65	3140.07	3141.19	121	0	44
2026.06.12	12:33:00	3141.22	3142.62	3141.05	3142.46	86	0	44
2026.06.12	12:34:00	3142.62	3143.51	3142.41	3142.88	81	0	44
2026.06.12	12:35:00	3142.91	3143.47	3142.08	3142.47	98	0	44
2026.06.12	12:36:00	3142.44	3143.27	3141.95	3142.06	86	0	44
2026.06.12	12:37:00	3141.97	3143.16	3141.54	3143.13	79	0	44
2026.06.12	12:38:00	3143.16	3143.19	3142.04	3142.77	92	0	44
2026.06.12	12:39:00	3142.81	3143.19	3142.22	3142.98	100	0	44
2026.06.12	12:40:00	3142.77	3142.93	3142.15	3142.68	78	0	44
2026.06.12	12:41:00	3142.67	3142.88	3141.53	3141.77	101	0	44
2026.06.12	12:42:00	3141.71	3142.55	3141.43	3142.30	86	0	44
2026.06.12	12:43:00	3142.38	3142.38	3138.77	3138.95	111	0	44
2026.06.12	12:44:00	3138.94	3139.97	3138.91	3138.94	85	0	44
2026.06.12	12:45:00	3138.97	3139.96	3138.56	3139.80	100	0	44
2026.06.12	12:46:00	3139.70	3139.88	3138.32	3138.43	82	0	44
2026.06.12	12:47:00	3138.50	3139.67	3138.44	3139.04	101	0	44
2026.06.12	12:48:00	3139.12	3139.42	3138.19	3138.72	91	0	44
2026.06.12	12:49:00	3138.80	3138.93	3137.17	3137.17	84	0	44
2026.06.12	12:50:00	3137.20	3138.78	3137.20	3138.78	102	0	44
2026.06.12	12:51:00	3138.71	3138.93	3136.67	3136.94	119	0	44
2026.06.12	12:52:00	3137.00	3137.40	3136.49	3137.06	77	0	44
2026.06.12	12:53:00	3137.13	3137.30	3136.56	3136.90	83	0	44
2026.06.12	12:54:00	3136.93	3137.38	3136.42	3137.23	78	0	44
2026.06.12	12:55:00	3137.31	3138.40	3137.29	3137.73	96	0	44
2026.06.12	12:56:00	3137.69	3138.15	3137.07	3137.22	96	0	44
2026.06.12	12:57:00	3137.29	3137.38	3136.67	3137.12	81	0	44
2026.06.12	12:58:00	3136.98	3138.88	3136.91	3138.88	76	0	44
2026.06.12	12:59:00	3138.82	3139.08	3135.88	3135.92	112	0	44
2026.06.12	13:00:00	3135.94	3137.00	3135.22	3136.45	123	0	44
2026.06.12	13:01:00	3136.42	3137.72	3136.42	3137.72	97	0	44
2026.06.12	13:02:00	3137.75	3137.82	3136.88	3136.95	104	0	44
2026.06.12	13:03:00	3136.92	3136.94	3136.23	3136.94	96	0	44
2026.06.12	13:04:00	3136.96	3137.19	3135.73	3136.51	98	0	44
2026.06.12	13:05:00	3136.63	3136.63	3134.48	3134.56	96	0	44
2026.06.12	13:06:00	3134.48	3136.03	3134.48	3135.94	107	0	44
2026.06.12	13:07:00	3135.97	3136.59	3135.08	3135.27	100	0	44
2026.06.12	13:08:00	3135.22	3135.91	3134.69	3135.45	73	0	44
2026.06.12	13:09:00	3135.48	3136.68	3135.45	3136.41	91	0	44
2026.06.12	13:10:00	3136.43	3136.43	3134.92	3135.24	93	0	44
2026.06.12	13:11:00	3135.20	3135.20	3131.96	3131.96	142	0	44
2026.06.12	13:12:00	3131.98	3132.16	3129.39	3129.70	171	0	44
2026.06.12	13:13:00	3129.91	3131.45	3129.63	3131.33	96	0	44
2026.06.12	13:14:00	3131.28	3131.94	3130.48	3131.18	120	0	44
2026.06.12	13:15:00	3131.15	3131.94	3129.81	3130.71	111	0	44
2026.06.12	13:16:00	3130.79	3131.43	3130.46	3130.46	97	0	44
2026.06.12	13:17:00	3130.43	3130.94	3128.69	3128.72	90	0	44
2026.06.12	13:18:00	3128.69	3129.45	3128.31	3128.95	115	0	44
2026.06.12	13:19:00	3128.92	3129.71	3128.70	3129.20	62	0	44
2026.06.12	13:20:00	3129.17	3129.17	3126.93	3127.37	104	0	44
2026.06.12	13:21:00	3127.42	3127.90	3126.16	3127.20	84	0	44
2026.06.12	13:22:00	3127.08	3127.63	3126.41	3126.44	101	0	44
2026.06.12	13:23:00	3126.40	3126.93	3125.98	3126.90	102	0	44
2026.06.12	13:24:00	3126.77	3127.14	3126.40	3126.58	87	0	44
2026.06.12	13:25:00	3126.47	3126.56	3122.66	3122.93	158	0	44
2026.06.12	13:26:00	3122.98	3123.13	3120.65	3121.44	223	0	44
2026.06.12	13:27:00	3121.46	3122.37	3120.65	3121.66	123	0	44
2026.06.12	13:28:00	3121.63	3121.68	3119.18	3119.59	178	0	44
2026.06.12	13:29:00	3119.47	3120.22	3118.78	3119.68	131	0	44
2026.06.12	13:30:00	3119.59	3120.40	3117.93	3118.18	133	0	44
2026.06.12	13:31:00	3118.20	3118.90	3117.31	3118.45	130	0	44
2026.06.12	13:32:00	3118.42	3121.44	3117.99	3121.44	170	0	44
2026.06.12	13:33:00	3121.41	3121.49	3118.88	3119.15	132	0	44
2026.06.12	13:34:00	3119.26	3119.53	3118.13	3119.03	108	0	44
2026.06.12	13:35:00	3119.07	3120.05	3118.90	3119.99	91	0	44
2026.06.12	13:36:00	3119.78	3120.43	3118.91	3119.42	89	0	44
2026.06.12	13:37:00	3119.22	3120.45	3118.89	3120.44	72	0	44
2026.06.12	13:38:00	3120.40	3120.55	3119.70	3120.55	99	0	44
2026.06.12	13:39:00	3120.54	3120.95	3119.65	3119.92	90	0	44
2026.06.12	13:40:00	3119.95	3121.15	3119.69	3120.39	81	0	44
2026.06.12	13:41:00	3120.42	3121.26	3119.95	3121.26	94	0	44
2026.06.12	13:42:00	3121.41	3121.41	3120.40	3121.18	72	0	44
2026.06.12	13:43:00	3121.21	3121.47	3120.94	3121.19	55	0	44
2026.06.12	13:44:00	3121.16	3121.88	3121.01	3121.45	67	0	44
2026.06.12	13:45:00	3121.45	3121.45	3120.66	3121.42	64	0	44
2026.06.12	13:46:00	3121.45	3121.92	3120.47	3120.89	89	0	44
2026.06.12	13:47:00	3120.79	3121.40	3120.16	3120.16	74	0	44
2026.06.12	13:48:00	3120.13	3121.44	3120.13	3121.41	66	0	44
2026.06.12	13:49:00	3121.44	3121.47	3119.69	3119.69	68	0	44
2026.06.12	13:50:00	3119.67	3120.05	3119.20	3119.93	72	0	44
2026.06.12	13:51:00	3119.90	3120.63	3119.42	3120.42	69	0	44
2026.06.12	13:52:00	3120.39	3121.47	3120.09	3120.19	70	0	44
2026.06.12	13:53:00	3120.22	3121.04	3120.22	3120.94	59	0	44
2026.06.12	13:54:00	3120.98	3121.93	3120.98	3121.91	54	0	44
2026.06.12	13:55:00	3121.88	3123.67	3121.72	3123.67	72	0	44
2026.06.12	13:56:00	3123.64	3124.26	3121.98	3121.98	73	0	44
2026.06.12	13:57:00	3121.95	3122.20	3120.40	3121.04	94	0	44
2026.06.12	13:58:00	3121.14	3124.34	3120.78	3122.79	123	0	44
2026.06.12	13:59:00	3122.93	3123.96	3122.65	3123.52	103	0	44
2026.06.12	14:00:00	3123.63	3124.72	3123.41	3123.76	121	0	44
2026.06.12	14:01:00	3123.79	3124.55	3123.42	3124.18	91	0	44
2026.06.12	14:02:00	3124.21	3124.51	3122.41	3122.67	108	0	44
2026.06.12	14:03:00	3122.64	3123.13	3122.44	3122.95	65	0	44
2026.06.12	14:04:00	3122.88	3124.06	3122.67	3124.06	95	0	44
2026.06.12	14:05:00	3123.98	3124.30	3123.21	3124.20	96	0	44
2026.06.12	14:06:00	3124.17	3124.17	3121.56	3122.21	113	0	44
2026.06.12	14:07:00	3122.18	3124.01	3122.10	3123.74	90	0	44
2026.06.12	14:08:00	3123.77	3123.93	3123.05	3123.21	84	0	44
2026.06.12	14:09:00	3123.18	3123.87	3123.16	3123.46	62	0	44
2026.06.12	14:10:00	3123.42	3123.70	3122.67	3122.95	78	0	44
2026.06.12	14:11:00	3122.98	3124.11	3122.58	3123.59	84	0	44
2026.06.12	14:12:00	3123.58	3124.72	3123.56	3124.55	88	0	44
2026.06.12	14:13:00	3124.58	3124.88	3123.72	3124.88	60	0	44
2026.06.12	14:14:00	3124.72	3124.75	3123.57	3123.94	90	0	44
2026.06.12	14:15:00	3123.98	3124.88	3123.90	3124.71	84	0	44
2026.06.12	14:16:00	3124.68	3124.96	3124.17	3124.80	83	0	44
2026.06.12	14:17:00	3124.84	3124.84	3122.97	3123.69	87	0	44
2026.06.12	14:18:00	3123.72	3124.65	3122.68	3123.16	100	0	44
2026.06.12	14:19:00	3123.13	3123.77	3122.90	3123.77	87	0	44
2026.06.12	14:20:00	3123.72	3124.97	3123.30	3123.30	110	0	44
2026.06.12	14:21:00	3123.23	3123.77	3122.79	3123.70	108	0	44
2026.06.12	14:22:00	3123.59	3123.71	3123.05	3123.70	72	0	44
2026.06.12	14:23:00	3123.68	3124.48	3123.42	3124.48	94	0	44
2026.06.12	14:24:00	3124.45	3124.45	3123.42	3123.48	85	0	44
2026.06.12	14:25:00	3123.55	3123.69	3122.59	3123.69	91	0	44
2026.06.12	14:26:00	3123.59	3123.67	3122.57	3122.71	74	0	44
2026.06.12	14:27:00	3122.80	3123.19	3122.48	3122.57	93	0	44
2026.06.12	14:28:00	3122.62	3122.70	3121.47	3122.48	70	0	44
2026.06.12	14:29:00	3122.43	3122.43	3121.67	3121.95	79	0	44
2026.06.12	14:30:00	3121.97	3122.25	3121.71	3121.90	94	0	44
2026.06.12	14:31:00	3121.84	3122.44	3121.31	3121.44	75	0	44
2026.06.12	14:32:00	3121.42	3121.42	3117.99	3118.53	104	0	44
2026.06.12	14:33:00	3118.46	3119.75	3118.40	3119.29	90	0	44
2026.06.12	14:34:00	3119.35	3119.46	3117.63	3117.64	99	0	44
2026.06.12	14:35:00	3117.56	3118.12	3116.85	3117.96	93	0	44
2026.06.12	14:36:00	3117.93	3118.17	3116.81	3116.81	86	0	44
2026.06.12	14:37:00	3116.72	3116.87	3115.20	3115.41	67	0	44
2026.06.12	14:38:00	3115.43	3115.68	3114.38	3114.68	74	0	44
2026.06.12	14:39:00	3114.58	3115.15	3114.09	3114.17	108	0	44
2026.06.12	14:40:00	3114.14	3115.04	3114.08	3114.92	85	0	44
2026.06.12	14:41:00	3114.90	3116.92	3114.71	3116.92	70	0	44
2026.06.12	14:42:00	3116.95	3118.02	3116.72	3117.95	105	0	44
2026.06.12	14:43:00	3117.92	3117.94	3117.32	3117.41	79	0	44
2026.06.12	14:44:00	3117.43	3117.46	3116.68	3116.94	73	0	44
2026.06.12	14:45:00	3116.93	3118.18	3116.93	3117.78	78	0	44
2026.06.12	14:46:00	3117.81	3117.93	3117.34	3117.70	68	0	44
2026.06.12	14:47:00	3117.67	3117.67	3115.58	3115.82	89	0	44
2026.06.12	14:48:00	3115.73	3116.54	3115.41	3116.47	61	0	44
2026.06.12	14:49:00	3116.54	3116.54	3114.09	3114.20	104	0	44
2026.06.12	14:50:00	3114.17	3114.94	3114.09	3114.93	65	0	44
2026.06.12	14:51:00	3114.90	3115.56	3114.83	3115.19	90	0	44
2026.06.12	14:52:00	3115.27	3115.72	3114.83	3115.05	62	0	44
2026.06.12	14:53:00	3115.08	3115.66	3114.64	3115.66	79	0	44
2026.06.12	14:54:00	3115.70	3115.90	3115.17	3115.44	41	0	44
2026.06.12	14:55:00	3115.48	3116.34	3114.66	3115.92	101	0	44
2026.06.12	14:56:00	3115.86	3115.92	3114.39	3114.78	117	0	44
2026.06.12	14:57:00	3114.82	3114.98	3113.69	3113.89	107	0	44
2026.06.12	14:58:00	3113.92	3114.47	3113.69	3114.41	81	0	44
2026.06.12	14:59:00	3114.39	3114.44	3113.47	3113.64	65	0	44
2026.06.12	15:00:00	3113.57	3114.19	3111.45	3111.68	105	0	44
2026.06.12	15:01:00	3111.64	3112.44	3110.22	3110.40	112	0	44
2026.06.12	15:02:00	3110.38	3110.67	3109.72	3110.19	103	0	44
2026.06.12	15:03:00	3110.16	3110.88	3109.07	3109.07	122	0	44
2026.06.12	15:04:00	3108.95	3109.16	3107.67	3108.62	105	0	44
2026.06.12	15:05:00	3108.57	3109.61	3108.44	3109.43	107	0	44
2026.06.12	15:06:00	3109.46	3110.12	3109.11	3109.97	82	0	44
2026.06.12	15:07:00	3109.94	3110.05	3109.44	3109.54	77	0	44
2026.06.12	15:08:00	3109.63	3110.65	3109.58	3110.46	81	0	44
2026.06.12	15:09:00	3110.43	3110.87	3110.19	3110.47	82	0	44
2026.06.12	15:10:00	3110.44	3111.43	3110.44	3110.67	81	0	44
2026.06.12	15:11:00	3110.64	3110.67	3109.39	3109.54	80	0	44
2026.06.12	15:12:00	3109.47	3109.97	3108.93	3108.96	72	0	44
2026.06.12	15:13:00	3108.98	3108.99	3107.91	3107.91	87	0	44
2026.06.12	15:14:00	3107.94	3108.67	3107.67	3108.63	83	0	44
2026.06.12	15:15:00	3108.66	3108.68	3106.14	3106.46	111	0	44
2026.06.12	15:16:00	3106.43	3107.18	3106.15	3106.97	84	0	44
2026.06.12	15:17:00	3107.14	3107.43	3106.61	3107.19	82	0	44
2026.06.12	15:18:00	3107.25	3108.31	3106.92	3108.14	89	0	44
2026.06.12	15:19:00	3108.04	3108.53	3107.45	3107.64	90	0	44
2026.06.12	15:20:00	3107.57	3107.69	3106.17	3106.70	85	0	44
2026.06.12	15:21:00	3106.66	3107.78	3106.66	3107.54	78	0	44
2026.06.12	15:22:00	3107.52	3108.16	3107.01	3107.17	98	0	44
2026.06.12	15:23:00	3107.20	3107.41	3106.03	3106.20	99	0	44
2026.06.12	15:24:00	3106.17	3107.18	3105.90	3106.69	88	0	44
2026.06.12	15:25:00	3106.67	3107.05	3106.17	3106.58	76	0	44
2026.06.12	15:26:00	3106.66	3106.66	3105.48	3105.95	93	0	44
2026.06.12	15:27:00	3106.01	3106.44	3105.20	3105.38	65	0	44
2026.06.12	15:28:00	3105.34	3106.47	3105.21	3106.43	82	0	44
2026.06.12	15:29:00	3106.40	3106.42	3105.47	3105.94	82	0	44
2026.06.12	15:30:00	3105.83	3106.66	3105.44	3106.66	73	0	44
2026.06.12	15:31:00	3106.69	3106.69	3105.20	3106.43	98	0	44
2026.06.12	15:32:00	3106.31	3106.95	3106.08	3106.87	95	0	44
2026.06.12	15:33:00	3106.91	3107.69	3106.23	3107.42	94	0	44
2026.06.12	15:34:00	3107.40	3107.44	3106.73	3106.95	95	0	44
2026.06.12	15:35:00	3106.97	3107.67	3105.15	3105.18	113	0	44
2026.06.12	15:36:00	3105.15	3106.17	3104.98	3105.63	105	0	44
2026.06.12	15:37:00	3105.59	3106.72	3105.34	3106.57	118	0	44
2026.06.12	15:38:00	3106.48	3106.48	3104.70	3104.70	75	0	44
2026.06.12	15:39:00	3104.67	3104.91	3102.91	3103.82	110	0	44
2026.06.12	15:40:00	3103.88	3103.88	3102.41	3103.05	113	0	44
2026.06.12	15:41:00	3102.98	3103.58	3102.09	3103.44	128	0	44
2026.06.12	15:42:00	3103.46	3104.70	3103.44	3104.16	77	0	44
2026.06.12	15:43:00	3104.13	3105.55	3103.68	3105.29	93	0	44
2026.06.12	15:44:00	3105.22	3105.67	3103.31	3104.10	151	0	44
2026.06.12	15:45:00	3104.14	3104.14	3102.40	3102.95	124	0	44
2026.06.12	15:46:00	3102.98	3104.27	3102.98	3104.02	115	0	44
2026.06.12	15:47:00	3103.97	3104.57	3103.34	3104.00	121	0	44
2026.06.12	15:48:00	3103.97	3104.87	3103.18	3104.55	99	0	44
2026.06.12	15:49:00	3104.58	3105.16	3104.12	3105.13	92	0	44
2026.06.12	15:50:00	3105.04	3105.78	3104.92	3105.67	63	0	44
2026.06.12	15:51:00	3105.56	3105.57	3103.82	3104.17	91	0	44
2026.06.12	15:52:00	3104.07	3104.44	3103.83	3103.90	73	0	44
2026.06.12	15:53:00	3103.93	3103.93	3102.72	3103.03	89	0	44
2026.06.12	15:54:00	3103.01	3103.19	3102.38	3103.09	118	0	44
2026.06.12	15:55:00	3103.17	3104.05	3101.90	3103.20	146	0	44
2026.06.12	15:56:00	3103.23	3103.92	3102.23	3102.32	135	0	44
2026.06.12	15:57:00	3102.29	3103.45	3102.09	3102.84	110	0	44
2026.06.12	15:58:00	3102.73	3102.96	3101.73	3102.64	84	0	44
2026.06.12	15:59:00	3102.67	3103.56	3101.47	3101.96	127	0	44
2026.06.12	16:00:00	3102.01	3104.41	3101.67	3104.33	134	0	44
2026.06.12	16:01:00	3104.34	3106.55	3104.34	3106.16	139	0	44
2026.06.12	16:02:00	3106.18	3106.65	3105.41	3106.18	98	0	44
2026.06.12	16:03:00	3106.21	3106.93	3106.17	3106.85	103	0	44
2026.06.12	16:04:00	3106.73	3108.28	3106.39	3107.85	87	0	44
2026.06.12	16:05:00	3107.89	3109.62	3107.63	3109.57	123	0	44
2026.06.12	16:06:00	3109.54	3109.54	3107.15	3107.35	121	0	44
2026.06.12	16:07:00	3107.32	3108.93	3107.22	3108.93	105	0	44
2026.06.12	16:08:00	3108.91	3108.91	3107.97	3108.20	103	0	44
2026.06.12	16:09:00	3108.23	3108.71	3107.70	3107.94	82	0	44
2026.06.12	16:10:00	3107.92	3109.95	3107.90	3109.95	105	0	44
2026.06.12	16:11:00	3109.93	3110.41	3109.42	3109.69	80	0	44
2026.06.12	16:12:00	3109.66	3110.18	3108.39	3108.50	103	0	44
2026.06.12	16:13:00	3108.47	3109.65	3108.40	3109.52	85	0	44
2026.06.12	16:14:00	3109.53	3111.90	3109.47	3111.73	100	0	44
2026.06.12	16:15:00	3111.68	3112.20	3111.32	3112.02	104	0	44
2026.06.12	16:16:00	3112.13	3113.41	3112.13	3112.54	86	0	44
2026.06.12	16:17:00	3112.57	3113.28	3112.57	3113.15	83	0	44
2026.06.12	16:18:00	3113.13	3113.69	3112.89	3113.69	52	0	44
2026.06.12	16:19:00	3113.72	3113.90	3112.48	3113.84	96	0	44
2026.06.12	16:20:00	3113.83	3115.14	3113.83	3114.84	89	0	44
2026.06.12	16:21:00	3114.87	3115.31	3114.30	3115.08	98	0	44
2026.06.12	16:22:00	3115.05	3115.97	3115.05	3115.94	73	0	44
2026.06.12	16:23:00	3115.91	3116.67	3115.47	3115.98	82	0	44
2026.06.12	16:24:00	3116.13	3116.45	3115.45	3115.66	105	0	44
2026.06.12	16:25:00	3115.63	3115.93	3114.43	3115.32	130	0	44
2026.06.12	16:26:00	3115.17	3116.27	3115.17	3115.94	87	0	44
2026.06.12	16:27:00	3115.90	3116.16	3114.89	3115.68	112	0	44
2026.06.12	16:28:00	3115.71	3116.30	3115.23	3116.17	93	0	44
2026.06.12	16:29:00	3116.09	3116.73	3115.42	3116.20	83	0	44
2026.06.12	16:30:00	3116.23	3117.73	3114.95	3117.64	217	0	44
2026.06.12	16:31:00	3117.55	3118.29	3116.16	3116.66	218	0	44
2026.06.12	16:32:00	3116.69	3118.06	3116.23	3116.86	205	0	44
2026.06.12	16:33:00	3116.90	3116.94	3114.88	3115.13	188	0	44
2026.06.12	16:34:00	3115.15	3117.07	3114.41	3116.78	221	0	44
2026.06.12	16:35:00	3116.73	3118.52	3116.63	3118.20	228	0	44
2026.06.12	16:36:00	3118.17	3118.21	3116.23	3116.47	213	0	44
2026.06.12	16:37:00	3116.43	3117.44	3115.20	3116.63	213	0	44
2026.06.12	16:38:00	3116.67	3118.51	3116.41	3117.29	212	0	44
2026.06.12	16:39:00	3117.28	3118.06	3116.90	3117.45	189	0	44
2026.06.12	16:40:00	3117.47	3117.57	3114.73	3114.73	138	0	44
2026.06.12	16:41:00	3114.71	3114.71	3105.59	3107.58	223	0	44
2026.06.12	16:42:00	3107.68	3107.75	3105.30	3105.82	265	0	44
2026.06.12	16:43:00	3105.91	3108.38	3105.37	3107.80	248	0	44
2026.06.12	16:44:00	3107.88	3108.68	3106.76	3106.87	232	0	44
2026.06.12	16:45:00	3107.00	3107.91	3104.23	3104.70	250	0	44
2026.06.12	16:46:00	3104.89	3107.19	3104.69	3106.45	248	0	44
2026.06.12	16:47:00	3106.19	3107.21	3105.34	3105.34	237	0	44
2026.06.12	16:48:00	3105.23	3106.23	3104.31	3105.48	209	0	44
2026.06.12	16:49:00	3105.57	3107.68	3104.58	3107.19	216	0	44
2026.06.12	16:50:00	3107.17	3107.17	3105.36	3106.89	206	0	44
2026.06.12	16:51:00	3106.84	3107.62	3106.17	3106.72	199	0	44
2026.06.12	16:52:00	3106.74	3108.46	3106.45	3108.44	187	0	44
2026.06.12	16:53:00	3108.53	3110.66	3108.42	3108.70	194	0	44
2026.06.12	16:54:00	3108.91	3110.79	3107.73	3110.46	206	0	44
2026.06.12	16:55:00	3110.54	3110.80	3109.21	3109.62	208	0	44
2026.06.12	16:56:00	3109.82	3112.46	3109.65	3112.32	181	0	44
2026.06.12	16:57:00	3112.38	3112.88	3111.64	3111.78	174	0	44
2026.06.12	16:58:00	3111.75	3112.68	3111.02	3111.04	94	0	44
2026.06.12	16:59:00	3111.09	3111.78	3110.45	3111.42	81	0	44
2026.06.12	17:00:00	3111.38	3113.97	3110.99	3113.97	188	0	44
2026.06.12	17:01:00	3114.00	3114.13	3112.66	3113.08	204	0	44
2026.06.12	17:02:00	3112.99	3113.12	3110.45	3110.90	182	0	44
2026.06.12	17:03:00	3110.86	3112.13	3109.84	3111.88	145	0	44
2026.06.12	17:04:00	3111.79	3112.79	3111.16	3111.94	192	0	44
2026.06.12	17:05:00	3111.98	3112.31	3110.34	3110.59	194	0	44
2026.06.12	17:06:00	3110.63	3113.06	3110.45	3112.95	174	0	44
2026.06.12	17:07:00	3112.98	3114.66	3112.94	3113.97	196	0	44
2026.06.12	17:08:00	3114.02	3114.02	3111.82	3112.40	146	0	44
2026.06.12	17:09:00	3112.37	3112.70	3111.58	3112.44	142	0	44
2026.06.12	17:10:00	3112.42	3113.40	3111.79	3113.17	142	0	44
2026.06.12	17:11:00	3113.14	3114.22	3112.43	3114.20	133	0	44
2026.06.12	17:12:00	3114.18	3114.57	3111.15	3111.15	191	0	44
2026.06.12	17:13:00	3111.13	3111.56	3110.40	3110.66	172	0	44
2026.06.12	17:14:00	3110.70	3111.44	3109.95	3109.95	149	0	44
2026.06.12	17:15:00	3110.09	3110.09	3108.67	3108.79	159	0	44
2026.06.12	17:16:00	3108.82	3109.71	3107.96	3108.44	151	0	44
2026.06.12	17:17:00	3108.41	3111.94	3108.41	3111.64	172	0	44
2026.06.12	17:18:00	3111.56	3111.56	3109.38	3110.15	140	0	44
2026.06.12	17:19:00	3110.13	3110.68	3109.60	3110.07	134	0	44
2026.06.15	10:05:00	3176.85	3177.16	3174.29	3174.69	146	0	44
2026.06.15	10:06:00	3174.75	3178.17	3174.28	3177.52	218	0	44
2026.06.15	10:07:00	3177.38	3178.49	3176.35	3178.07	204	0	44
2026.06.15	10:08:00	3178.10	3179.68	3177.85	3179.35	176	0	44
2026.06.15	10:09:00	3179.30	3180.36	3178.55	3179.80	207	0	44
2026.06.15	10:10:00	3179.83	3180.77	3177.50	3177.50	190	0	44
2026.06.15	10:11:00	3177.40	3178.34	3175.75	3175.79	219	0	44
2026.06.15	10:12:00	3175.82	3177.34	3175.81	3177.04	196	0	44
2026.06.15	10:13:00	3177.08	3177.53	3176.28	3176.80	165	0	44
2026.06.15	10:14:00	3176.77	3178.65	3176.20	3178.65	152	0	44
2026.06.15	10:15:00	3178.80	3179.33	3177.03	3178.43	170	0	44
2026.06.15	10:16:00	3178.41	3178.82	3176.89	3177.65	163	0	44
2026.06.15	10:17:00	3177.60	3177.75	3174.31	3174.49	168	0	44
2026.06.15	10:18:00	3174.52	3177.53	3174.30	3177.50	165	0	44
2026.06.15	10:19:00	3177.53	3177.78	3176.09	3177.03	166	0	44
2026.06.15	10:20:00	3176.94	3177.19	3175.67	3176.20	187	0	44
2026.06.15	10:21:00	3176.25	3177.31	3175.32	3177.31	158	0	44
2026.06.15	10:22:00	3177.34	3177.34	3175.81	3176.00	163	0	44
2026.06.15	10:23:00	3175.96	3175.96	3172.17	3172.52	177	0	44
2026.06.15	10:24:00	3172.49	3173.88	3172.29	3173.80	167	0	44
2026.06.15	10:25:00	3173.77	3174.50	3173.32	3174.49	155	0	44
2026.06.15	10:26:00	3174.40	3174.40	3170.60	3171.03	181	0	44
2026.06.15	10:27:00	3171.07	3172.74	3171.05	3172.52	153	0	44
2026.06.15	10:28:00	3172.55	3173.03	3171.35	3172.80	149	0	44
2026.06.15	10:29:00	3172.77	3173.14	3171.20	3171.50	151	0	44
2026.06.15	10:30:00	3171.64	3172.03	3169.64	3169.69	157	0	44
2026.06.15	10:31:00	3169.66	3170.66	3169.10	3169.10	163	0	44
2026.06.15	10:32:00	3169.07	3169.31	3167.29	3167.34	154	0	44
2026.06.15	10:33:00	3167.32	3169.06	3167.05	3169.03	145	0	44
2026.06.15	10:34:00	3169.00	3170.57	3168.70	3170.06	151	0	44
2026.06.15	10:35:00	3170.03	3170.74	3169.44	3169.61	157	0	44
2026.06.15	10:36:00	3169.53	3170.49	3169.50	3169.90	135	0	44
2026.06.15	10:37:00	3169.85	3171.05	3169.78	3171.02	149	0	44
2026.06.15	10:38:00	3170.99	3172.88	3170.46	3172.44	125	0	44
2026.06.15	10:39:00	3172.35	3173.30	3171.80	3172.60	130	0	44
2026.06.15	10:40:00	3172.68	3174.52	3172.21	3174.07	112	0	44
2026.06.15	10:41:00	3174.16	3174.33	3171.91	3171.91	114	0	44
2026.06.15	10:42:00	3171.99	3172.87	3171.56	3172.62	125	0	44
2026.06.15	10:43:00	3172.60	3172.60	3171.05	3171.28	104	0	44
2026.06.15	10:44:00	3171.31	3171.92	3171.06	3171.31	132	0	44
2026.06.15	10:45:00	3171.27	3171.81	3170.53	3171.50	93	0	44
2026.06.15	10:46:00	3171.32	3171.74	3170.57	3170.58	116	0	44
2026.06.15	10:47:00	3170.66	3171.57	3169.85	3169.85	152	0	44
2026.06.15	10:48:00	3169.82	3170.92	3169.82	3170.31	109	0	44
2026.06.15	10:49:00	3170.28	3170.28	3168.67	3168.88	103	0	44
2026.06.15	10:50:00	3169.05	3169.81	3168.52	3169.28	108	0	44
2026.06.15	10:51:00	3169.25	3169.57	3168.67	3168.71	106	0	44
2026.06.15	10:52:00	3168.74	3169.59	3168.51	3169.58	114	0	44
2026.06.15	10:53:00	3169.56	3169.77	3168.81	3169.03	104	0	44
2026.06.15	10:54:00	3169.09	3169.55	3168.33	3168.67	118	0	44
2026.06.15	10:55:00	3168.60	3168.84	3167.97	3168.30	102	0	44
2026.06.15	10:56:00	3168.27	3168.33	3166.90	3167.16	96	0	44
